"b_value","critical_slope_value"
7.47235176256643,0.13
7.90739578225157,0.13
3.35669106351458,0.3
7.10429739730409,0.14
12.7531965606443,0.08
6.95740356183161,0.14
11.6309794240774,0.09
7.99396301531878,0.13
6.57322986629463,0.15
8.24359091289011,0.12
10.1242666079103,0.1
5.98221487367727,0.17
14.4279398260221,0.07
8.13420458710426,0.12
6.3172919380384,0.16
5.60066605043283,0.18
10.9993047107794,0.09
8.7985194514552,0.11
11.3684988356248,0.09
10.8440207880762,0.09
6.21021688117407,0.16
9.30787837920309,0.11
7.66752599655546,0.13
6.4150614463498,0.16
10.8779957293989,0.09
7.42434096741778,0.13
6.71748623773505,0.15
6.61307139286981,0.15
11.9214231522642,0.08
8.07001876113084,0.12
11.3456454713008,0.09
12.4155378390781,0.08
11.2166760022728,0.09
7.95645563749743,0.13
10.5297199682211,0.1
9.60857842531542,0.1
12.2707179637425,0.08
8.42343296826961,0.12
10.2013715504962,0.1
10.4513596081419,0.1
11.0911723367398,0.09
8.65859496874984,0.12
10.6075176924952,0.09
9.9474895637894,0.1
7.79643400985369,0.13
11.6691469912146,0.09
9.13790114796364,0.11
7.79994644102226,0.13
8.28104406314704,0.12
10.4555202923328,0.1
8.4669071664673,0.12
10.1774637148908,0.1
9.01600981021689,0.11
6.9098176432426,0.14
7.16949801631784,0.14
6.67510522371941,0.15
8.6190066579704,0.12
12.1272783819391,0.08
12.5477049917297,0.08
7.14898189009173,0.14
11.9158132588049,0.08
9.66595825366291,0.1
11.7895026531991,0.08
9.77126950217569,0.1
12.2429471767864,0.08
11.1877218314819,0.09
6.70284257124328,0.15
6.95816262710499,0.14
9.91836438327836,0.1
7.4800900614918,0.13
9.54872513616916,0.1
10.6062337637193,0.09
6.02107075163796,0.17
6.33138442868425,0.16
6.94812526678746,0.14
4.91153758128683,0.2
12.934973533608,0.08
6.13521221176982,0.16
10.9937913934422,0.09
12.9379679457076,0.08
12.7202277490651,0.08
7.81729634595383,0.13
12.7019437871668,0.08
7.0157534182984,0.14
6.36505404416647,0.16
4.88900528680847,0.2
9.08849478398293,0.11
8.02402434522759,0.12
12.0028830764398,0.08
9.97129706960453,0.1
9.45014856034061,0.11
9.01869033488545,0.11
9.48635499937505,0.11
10.8704415698125,0.09
6.74666601131782,0.15
9.79561320237107,0.1
8.66970188410841,0.12
10.0526234101075,0.1
6.26761137933737,0.16
6.42785799362858,0.16
7.91566816292844,0.13
8.17034065642684,0.12
8.12731022647443,0.12
5.65750995931994,0.18
6.59618260908718,0.15
9.0007186306158,0.11
7.98761334844179,0.13
10.7383703812633,0.09
7.85405265436438,0.13
6.73611996060183,0.15
11.7557358609026,0.09
10.5934763517936,0.09
5.58432605162135,0.18
6.77394976906295,0.15
7.58386721730704,0.13
11.963451924744,0.08
9.62978159656987,0.1
6.00794254768371,0.17
10.3866800571862,0.1
10.260103786583,0.1
5.977786790224,0.17
7.90177448407027,0.13
11.6936399872079,0.09
7.55859152500694,0.13
11.0713903047623,0.09
9.21455120861024,0.11
7.29646592435378,0.14
7.4170647883367,0.13
10.2778738600855,0.1
11.8595331325171,0.08
12.2220088755427,0.08
9.85557990147588,0.1
7.82343332658303,0.13
9.21902897755694,0.11
10.9292928681363,0.09
11.0513681404646,0.09
8.53323974220006,0.12
8.30048406244613,0.12
7.68747877640563,0.13
5.91591448857793,0.17
10.6098650607576,0.09
10.3319544620342,0.1
7.68193678825287,0.13
8.95597038619201,0.11
10.8646106815094,0.09
10.1088715685777,0.1
4.21767036196224,0.24
7.42548643398981,0.13
12.0234437638866,0.08
7.536049723424,0.13
7.53228432061355,0.13
7.59133961608612,0.13
8.16666772995345,0.12
7.84498271388563,0.13
8.38518523271361,0.12
10.3389205731161,0.1
9.12664277507017,0.11
10.1991447295894,0.1
9.03497773497975,0.11
7.73795649706278,0.13
9.60744143126547,0.1
9.27386228338221,0.11
5.7365800104723,0.17
6.25334174038349,0.16
10.6439851839365,0.09
8.44786039816733,0.12
5.5547428259722,0.18
9.8055309881527,0.1
8.53206312381359,0.12
5.69180659146676,0.18
8.78410652584614,0.11
7.75970803898186,0.13
12.1119563009722,0.08
9.17256530173091,0.11
10.9652269806103,0.09
8.9642206816727,0.11
8.9240095889613,0.11
8.62644163188933,0.12
8.53493225984029,0.12
6.31100959908708,0.16
9.77086954041854,0.1
9.73254452935334,0.1
9.81406807181333,0.1
8.40963194536593,0.12
5.88929343509179,0.17
9.00181406734413,0.11
13.190476529485,0.08
12.2936110009918,0.08
9.58503443846367,0.1
6.55130270166671,0.15
8.71677161004992,0.11
7.59529415488172,0.13
8.0672409135998,0.12
11.6349143201569,0.09
5.07196049610556,0.2
6.75424329692272,0.15
7.9619089604542,0.13
6.45059960822081,0.16
7.77436403288143,0.13
12.534289794404,0.08
7.83556859673669,0.13
8.9457691008421,0.11
9.13832560920718,0.11
8.70505365641596,0.11
9.72964286677083,0.1
8.62875009041747,0.12
10.9018544748488,0.09
9.44216673639113,0.11
8.7450886899368,0.11
7.96071318560734,0.13
10.0758435660286,0.1
8.18378906468377,0.12
10.4395947341421,0.1
8.75947729695611,0.11
8.33566607586615,0.12
9.52273899566,0.11
11.3588660834211,0.09
7.08763325008941,0.14
7.32754638959986,0.14
10.9177658499361,0.09
7.97618906247644,0.13
13.2588168052291,0.08
7.23943140172667,0.14
8.39518183841112,0.12
12.1228349249197,0.08
12.949157189501,0.08
7.35738835842015,0.14
4.40807103788999,0.23
6.90563943751933,0.14
11.8754495170135,0.08
8.32213193851076,0.12
12.365578442094,0.08
8.59949736693197,0.12
9.57198490357378,0.1
8.91376491114984,0.11
1.38673565653255,0.72
2.38420609139949,0.42
7.85850249222909,0.13
1.63872972101045,0.61
1.40026730906378,0.71
1.65928774794039,0.6
4.15445086629159,0.24
3.24195117427311,0.31
2.84326744908723,0.35
2.84571842289691,0.35
2.95911571354716,0.34
1.9539218181461,0.51
2.52632729884449,0.4
3.13611920162916,0.32
2.2084748253453,0.45
2.52538545371931,0.4
2.64347286172372,0.38
2.85286448555253,0.35
4.45512206717118,0.22
1.27049038973701,0.79
2.18817444207995,0.46
5.15643646477397,0.19
2.06145700701809,0.49
2.65112974908515,0.38
2.22877977827862,0.45
1.70824317252757,0.59
2.60827533811475,0.38
1.59979083940672,0.63
2.17117970267781,0.46
2.03243619397441,0.49
2.02835623270508,0.49
5.73427239616964,0.17
1.27176089672301,0.79
2.42659166008225,0.41
1.3893894840172,0.72
2.43301251955175,0.41
3.5195130686459,0.28
2.51379707507511,0.4
2.37420328660606,0.42
1.59998744334476,0.63
2.45609871509624,0.41
2.95793154241727,0.34
2.7769011519672,0.36
2.94891415337053,0.34
3.02877458935251,0.33
2.87360895645888,0.35
2.26511528934555,0.44
2.42331139953241,0.41
2.91698861299132,0.34
1.7191295887762,0.58
1.8478276602083,0.54
2.34107691443131,0.43
3.58735298463215,0.28
2.26994914952603,0.44
1.2335278806259,0.81
2.53204139984449,0.39
3.01316147284257,0.33
5.58807369202585,0.18
2.11428229972569,0.47
1.12951147515875,0.89
5.53456193351929,0.18
2.10403291972824,0.48
1.17073238577483,0.85
1.69949212854622,0.59
5.4966899372198,0.18
2.3532020149309,0.42
2.63601349051525,0.38
1.51164157666281,0.66
1.82609975409249,0.55
2.23309462400722,0.45
3.06509943562345,0.33
2.2034489811538,0.45
2.68893271323302,0.37
2.09416457195861,0.48
2.27970093224306,0.44
3.03613378914652,0.33
2.10109422445706,0.48
2.47124453217976,0.4
5.69154695483795,0.18
2.26844880725935,0.44
1.95803719611075,0.51
2.78757664886378,0.36
2.4302850745615,0.41
3.07700842260127,0.33
3.31789631157164,0.3
2.11436996286749,0.47
1.99453054544564,0.5
5.05597383416159,0.2
1.0954499552164,0.9
2.31938906823316,0.43
2.36103466389528,0.42
2.96845704220135,0.34
3.15691522990551,0.32
5.2552726580503,0.19
2.53134711005231,0.4
2.84061123162746,0.35
1.99390132334859,0.5
2.01522762463215,0.5
2.92190880871846,0.34
4.33707863382239,0.23
2.08621807221345,0.48
1.82220750133109,0.55
2.26874587809594,0.44
2.34150678445089,0.43
3.06908665764261,0.33
1.98164452857119,0.5
1.80027545151877,0.56
2.16410955069211,0.46
4.8450379090442,0.21
1.8716870511735,0.53
2.48275427986997,0.4
2.54168866754311,0.39
2.95186200583485,0.34
4.11816906738419,0.24
4.02374862951929,0.25
2.83354599774279,0.35
2.27013491202817,0.44
1.68232160760999,0.59
2.13343665167261,0.47
2.47658365868368,0.4
2.62917747008526,0.38
2.49251600891178,0.4
2.88129889319281,0.35
2.00693498175784,0.5
2.23484930279521,0.45
4.43484361532082,0.23
2.12360010165198,0.47
1.61853945139211,0.62
2.40189354242786,0.42
2.40961927717733,0.42
3.07132340670686,0.33
3.62548236647852,0.28
2.34878214023028,0.43
2.4447502721716,0.41
2.2513535677958,0.44
5.26623693072216,0.19
3.10535709424182,0.32
2.11015956386891,0.47
4.60101675233094,0.22
2.13976326251045,0.47
2.37636039148108,0.42
2.62409695909493,0.38
2.45106580433101,0.41
2.51833348969731,0.4
2.74416765420425,0.36
3.7925618635331,0.26
1.95259904600891,0.51
1.69166451921733,0.59
2.27313408613826,0.44
5.15341701388694,0.19
2.83094590392465,0.35
2.53591362592885,0.39
5.41724732993589,0.18
1.91341667055988,0.52
2.01301073709663,0.5
1.26040139109915,0.79
1.63012844213643,0.61
2.11741509904746,0.47
3.00461729400575,0.33
1.14287332833843,0.87
2.22066832093051,0.45
0.913408906796912,0.9
1.75011274395907,0.57
2.78558200375277,0.36
2.30335672490437,0.43
6.55690433535844,0.15
1.98715139482653,0.5
2.23832149933547,0.45
3.67121652948238,0.27
3.27176820406411,0.31
2.73089696246896,0.37
2.14344921825112,0.47
2.79649264504218,0.36
2.358968290375,0.42
2.78546074951763,0.36
2.93844249142847,0.34
2.30531650259423,0.43
1.87354219743552,0.53
2.19714540292536,0.46
1.94332205502162,0.51
2.10590138532492,0.47
1.94733517089455,0.51
1.95802636643209,0.51
1.90487279627443,0.52
1.52780800590634,0.65
3.27146403858405,0.31
1.50893753531522,0.66
1.78702465662951,0.56
2.89275676517147,0.35
1.106892497377,0.9
1.86391158538713,0.54
2.55383881646589,0.39
2.27003738254011,0.44
1.46691017858857,0.68
2.85018923488029,0.35
2.20254332001773,0.45
1.86284935970582,0.54
3.2477379193703,0.31
1.99731973575777,0.5
2.50879293013294,0.4
2.09739598275437,0.48
2.35493109999091,0.42
2.16752108261705,0.46
2.0120196379049,0.5
2.64110803081789,0.38
2.73853080986957,0.37
2.04084900328075,0.49
1.11523531917764,0.9
1.98577731296571,0.5
3.32858780864073,0.3
2.19029592229613,0.46
2.35303121455085,0.43
4.46632493134413,0.22
2.27752680401347,0.44
2.21983752658667,0.45
2.4567478048334,0.41
2.14754722207584,0.47
1.48343631204074,0.67
2.69884892363738,0.37
1.86945070078084,0.53
2.15059543745195,0.47
2.29905226779053,0.43
1.87745589491242,0.53
3.12773931865764,0.32
2.51774838540755,0.4
3.38645746498216,0.3
2.59591921477977,0.39
2.41201311047334,0.41
1.47737150615235,0.68
2.48863490267111,0.4
3.62905262210569,0.28
2.04115968412097,0.49
1.98555136319652,0.5
1.93829885696927,0.52
3.76389894419027,0.27
1.37956758318161,0.72
1.97338787807251,0.51
3.89974618521414,0.26
2.8558938257966,0.35
3.46195223048204,0.29
2.17565974225538,0.46
1.63027882863168,0.61
6.31449881265359,0.16
1.32724379398935,0.75
3.97381994666127,0.25
2.38759367483575,0.42
2.82539935802027,0.35
1.8139975140835,0.55
2.55459355750113,0.39
1.78339465985763,0.56
1.72306049337383,0.58
2.83033123877637,0.35
16.9560717188647,0.0599999999999999
4.28960876870543,0.23
5.90092025638389,0.17
8.41542780624306,0.12
6.76662644731514,0.15
16.1178698958041,0.0599999999999999
4.93782177057769,0.2
12.2374095844849,0.08
1.31112526469666,0.76
1.9396468113613,0.52
10.4721691175979,0.1
9.27905546717521,0.11
6.94118191698549,0.14
10.1975139241061,0.1
8.82429597884922,0.11
1.73044717855404,0.58
7.19954872970358,0.14
1.3911103410587,0.72
5.20623451303389,0.19
14.5520692258414,0.07
4.89520288112236,0.2
1.31936432173277,0.76
0.50600291699239,0.9
12.0262769906472,0.08
8.61656713297502,0.12
7.99550943385798,0.13
6.6409878400409,0.15
4.69047528810917,0.21
8.68951145166579,0.12
9.80699195853998,0.1
4.93498275250063,0.2
4.44517961486809,0.22
15.3406483064702,0.07
20.7813420964923,0.05
7.4525083060082,0.13
25.0380552978466,0.04
3.15217195689829,0.32
7.90238381072716,0.13
1.4175915089346,0.71
3.30551354045778,0.3
15.6730477470077,0.0599999999999999
2.68803293606264,0.37
22.711131150308,0.04
5.75998422663919,0.17
7.10317151601142,0.14
3.9126448223293,0.26
1.00642552733389,0.9
2.35142192879376,0.43
12.8030289696762,0.08
6.93426599111098,0.14
4.34652661682082,0.23
11.6310497185839,0.09
5.46540229861869,0.18
3.86107258738123,0.26
13.0653727388721,0.08
12.5718730979415,0.08
7.9737228211662,0.13
16.8729012338302,0.0599999999999999
6.57905547472348,0.15
1.42540943084112,0.7
2.5738915238735,0.39
18.6659303946282,0.05
8.10150914830904,0.12
10.0782520277027,0.1
4.80165190239821,0.21
17.8189633227739,0.0599999999999999
15.3586110622949,0.07
5.94226780976504,0.17
14.4520239288385,0.07
8.12671168200193,0.12
1.97384987881125,0.51
0.620327388379973,0.9
1.60217461011454,0.62
6.32572595250478,0.16
4.05889155866068,0.25
0.512347839097621,0.9
12.7601916123659,0.08
21.8928691676194,0.05
1.17367239357289,0.85
5.54236314029448,0.18
2.28248129503222,0.44
10.9852696865703,0.09
19.6694165103391,0.05
5.25116359924871,0.19
11.5732022996539,0.09
10.240474012918,0.1
23.0568065522529,0.04
3.16297644870301,0.32
24.0858597456614,0.04
2.51162605956256,0.4
5.58754789319621,0.18
0.681334352020861,0.9
0.663425600572252,0.9
8.94388650604791,0.11
21.7626648000077,0.05
11.2576720545369,0.09
13.076960738699,0.08
10.8348419622701,0.09
3.97692587208237,0.25
6.21022124176281,0.16
15.6696413842604,0.0599999999999999
5.01602933256211,0.2
9.33594095344385,0.11
15.3946862618839,0.07
5.11165402234718,0.2
5.04238760513545,0.2
17.8866556878714,0.0599999999999999
16.8395988865799,0.0599999999999999
25.9764688582193,0.04
7.67323177165255,0.13
6.41189933044488,0.16
0.864309267958661,0.9
6.12245649440899,0.16
5.16128022551144,0.19
10.8787955877926,0.09
16.2116302291458,0.0599999999999999
7.43843978422389,0.13
0.660087819338364,0.9
1.71753132480812,0.58
19.0414554809539,0.05
2.96846264408296,0.34
3.61237511190486,0.28
6.67969984286416,0.15
1.52598340208996,0.66
0.504147836533304,0.9
6.60460769358764,0.15
11.9094880591965,0.08
1.73543758719351,0.58
7.96984448874328,0.13
11.337940477342,0.09
3.2252623619434,0.31
12.6048824760696,0.08
11.2293449858888,0.09
2.37697215910615,0.42
5.12776181315419,0.2
0.345147350343141,0.9
7.95611919454627,0.13
12.4883111692973,0.08
6.70374438514839,0.15
4.72862024636855,0.21
10.5043660851379,0.1
9.56276773685097,0.1
18.1987932463312,0.0599999999999999
3.70966513139711,0.27
4.94379885858917,0.2
27.4983818325774,0.04
2.71848366431945,0.37
12.3457085764254,0.08
8.41159346888152,0.12
10.1988934431201,0.1
4.92782692295693,0.2
14.2303703312226,0.07
10.3808747864629,0.1
5.34076205480807,0.19
11.060068230929,0.09
4.76756789334719,0.21
4.40354272572884,0.23
18.794208042178,0.05
2.39923732684549,0.42
8.66085439429811,0.12
10.5607784849139,0.09
0.49083027824228,0.9
9.95991537372933,0.1
20.7211396839954,0.05
17.5396187211406,0.0599999999999999
16.1220198754217,0.0599999999999999
2.46965036253134,0.4
7.98891957816995,0.13
4.23033580016205,0.24
11.4402602314162,0.09
2.00336331942158,0.5
0.643249122924185,0.9
11.7202276183915,0.09
5.92138091577553,0.17
14.0663331664176,0.07
15.9332320078841,0.0599999999999999
9.1902991020454,0.11
5.81897057536869,0.17
5.5240652421795,0.18
2.70341856230172,0.37
7.79732289070368,0.13
14.6401030273002,0.07
8.28474949952107,0.12
10.4778586977523,0.1
1.0583859977031,0.9
8.28273798897962,0.12
3.45932813676432,0.29
10.150572681146,0.1
9.01877510065275,0.11
19.8709255991772,0.05
15.6718823752213,0.0599999999999999
7.76315626749909,0.13
4.75747202013667,0.21
16.7800370226238,0.0599999999999999
6.92859431145577,0.14
14.1269975814118,0.07
7.07808897721153,0.14
7.72944302923697,0.13
6.67628842303248,0.15
3.78899420482655,0.26
0.504752317316425,0.9
1.79871810805844,0.56
2.25425696174321,0.44
18.6279339236941,0.05
8.6225216336135,0.12
12.1207142474653,0.08
2.64513123935756,0.38
12.5204185374792,0.08
1.6792414688502,0.6
4.44744541266584,0.22
14.0666946577294,0.07
7.15124887095906,0.14
11.9173817176382,0.08
4.06747378321023,0.25
16.9338097384538,0.0599999999999999
1.67631332819414,0.6
9.64655291670958,0.1
11.7848064112147,0.08
20.0090501445383,0.05
15.5468802174031,0.0599999999999999
9.54001454861958,0.1
12.2942513152871,0.08
6.24722216319135,0.16
11.1905942231615,0.09
18.0865538637253,0.0599999999999999
15.3367790386554,0.07
0.499715490415877,0.9
6.69410161975944,0.15
17.1328291651589,0.0599999999999999
6.07849854889674,0.16
0.764087728102683,0.9
6.9484023876811,0.14
9.91804054478184,0.1
0.924888587961049,0.9
7.47002203651768,0.13
18.7309989436861,0.05
1.37020633106547,0.73
9.49377500287252,0.11
3.15389405810805,0.32
3.37023128528794,0.3
10.6279732260965,0.09
1.70854169051217,0.59
6.06187281675277,0.17
6.36891059402131,0.16
22.7067315478789,0.04
13.4546208293825,0.07
6.96255568292729,0.14
1.1827045448858,0.85
2.84469865226371,0.35
1.30397740555641,0.77
1.96099322054379,0.51
1.73472564698251,0.58
1.39974868725807,0.71
1.31414690000486,0.76
0.50891787075589,0.9
1.40707286299832,0.71
1.01749406620815,0.9
2.40852139550634,0.42
5.59803541299505,0.18
1.46118376343012,0.68
2.57938762513839,0.39
1.96529859164722,0.51
0.622485121610582,0.9
1.60157311132035,0.62
0.496948197317151,0.9
1.18092880848811,0.85
2.23934606150053,0.45
2.44516242901658,0.41
0.726074450735437,0.9
0.668111852959478,0.9
3.91964926496239,0.26
0.870610249167961,0.9
0.661943517121578,0.9
1.73028192655942,0.58
2.95291646912577,0.34
1.46035491199328,0.68
0.472507331321746,0.9
1.8014486486411,0.56
0.349591591616915,0.9
2.66364467537838,0.38
4.51510008359299,0.22
2.35861043514155,0.42
0.505599652717111,0.9
2.49321508654534,0.4
2.01760999260067,0.5
0.644446839253504,0.9
2.70497361843815,0.37
1.06919461799375,0.9
7.84470436939348,0.13
0.487402326938839,0.9
1.84761952666754,0.54
2.29878310098246,0.44
1.72482221976822,0.58
1.65530724785704,0.6
6.1700069295904,0.16
0.501123893584122,0.9
0.749889095707326,0.9
0.930241178635751,0.9
1.38924414447983,0.72
1.68554795235099,0.59
1.15841919021979,0.86
3.48733599776783,0.29
0.723621647225709,0.9
2.13060435855744,0.47
4.10774363784487,0.24
1.78197040649181,0.56
1.32586239039789,0.75
1.47046664477494,0.68
3.34200725739109,0.3
4.383783361545,0.23
0.742082957473604,0.9
1.79228002731957,0.56
1.85134885776492,0.54
0.387970992281877,0.9
5.99836263041698,0.17
0.953444244650922,0.9
2.68326162186969,0.37
3.29385094144692,0.3
1.19988422768757,0.83
0.635885898724981,0.9
1.60470791136498,0.62
1.15189662991055,0.87
1.87270421405598,0.53
2.4585726798121,0.41
1.46493193788939,0.68
2.44170660118056,0.41
0.181460930266782,0.9
0.86126002785653,0.9
0.218135765919868,0.9
1.71744894317422,0.58
0.887162025274734,0.9
2.81580985610387,0.36
2.5887444889118,0.39
0.951420108618153,0.9
2.41741172747993,0.41
0.882510985861612,0.9
3.06215119751096,0.33
1.44500365672175,0.69
0.881410477735207,0.9
5.21162757665696,0.19
1.80204761666469,0.55
2.83957434270625,0.35
2.65897959363839,0.38
0.824231731830866,0.9
3.082246576707,0.32
4.74067905744172,0.21
2.56980756064596,0.39
0.487528395428329,0.9
2.85827202686348,0.35
2.76602230200281,0.36
2.82917684235604,0.35
3.22166126030504,0.31
2.94777108256419,0.34
1.95306177026759,0.51
2.52773268307003,0.4
1.69183655691774,0.59
3.15748879307927,0.32
3.10307561206355,0.32
0.811817006449248,0.9
1.64327708426189,0.61
1.7744299410622,0.56
2.28633410562597,0.44
0.851588012235289,0.9
2.25175305917634,0.44
3.23331301713272,0.31
4.83263414868699,0.21
1.07046388221792,0.9
4.57199599670184,0.22
2.5122236804327,0.4
1.44770577970607,0.69
3.23404287785509,0.31
2.64611666363877,0.38
0.401062697222903,0.9
3.32629209349151,0.3
1.23238555980559,0.81
2.64231454819515,0.38
0.914052326427543,0.9
3.40617200264568,0.29
2.81016987644541,0.36
0.618084345920789,0.9
1.73087699879943,0.58
4.55001911714683,0.22
0.480657622543717,0.9
2.79803495264057,0.36
2.16842180801096,0.46
0.706166652356327,0.9
2.10407249950253,0.48
1.50075230579142,0.67
1.28964896977066,0.78
2.61477475837154,0.38
0.45291430448691,0.9
0.904702979979333,0.9
1.25991717339344,0.79
2.18950168665519,0.46
1.68736900961659,0.59
1.66276173983649,0.6
1.16141212423951,0.86
3.05702137675967,0.33
1.60475865090657,0.62
2.73835609408389,0.37
2.85388441595831,0.35
5.10434136751939,0.2
0.725938649125043,0.9
3.02899562993855,0.33
0.861252726938725,0.9
2.31440408983675,0.43
0.988344092199563,0.9
1.881246809608,0.53
0.528514410577683,0.9
2.2773904207432,0.44
0.662250053928603,0.9
1.38531737205472,0.72
2.04323138066699,0.49
0.161556237724211,0.9
2.70246390141475,0.37
2.13305211626021,0.47
2.22801640530814,0.45
1.73646444033234,0.58
2.9310468547628,0.34
3.95156864050043,0.25
1.39200964722717,0.72
1.25620102763587,0.8
2.60949000394987,0.38
3.39139782028096,0.29
3.42393927982441,0.29
1.54055886207492,0.65
2.25098991677747,0.44
3.91237110318132,0.26
1.60009029422013,0.62
3.08229889403191,0.32
2.33236118357685,0.43
2.17445814895842,0.46
0.864079237438082,0.9
2.47984413317873,0.4
2.22048539350412,0.45
1.42285435611753,0.7
1.13168807241585,0.88
1.49062455685907,0.67
2.02680435971803,0.49
3.9813824801941,0.25
2.07403384122463,0.48
0.728679649921879,0.9
2.51962519275056,0.4
1.17371386160313,0.85
1.11935589552766,0.89
4.99501799890307,0.2
0.249964279755687,0.9
2.45974894499003,0.41
2.50456047455448,0.4
0.932542081820348,0.9
2.02643667478955,0.49
0.735756889938867,0.9
1.62152823542884,0.62
2.58625528038967,0.39
0.210621742236838,0.9
2.79221464106452,0.36
2.01161785654472,0.5
2.26225220684734,0.44
5.64727578057987,0.18
0.672436575655279,0.9
2.67304473300981,0.37
0.73093942184046,0.9
3.5846470969453,0.28
1.28012637189367,0.78
1.26843850616996,0.79
1.32368608909285,0.76
2.42667436147772,0.41
1.0726260781311,0.9
0.280730620279358,0.9
1.41378675447301,0.71
2.32456791687006,0.43
2.7451719284938,0.36
0.655229137489115,0.9
3.08099302840738,0.32
2.54986425454184,0.39
1.95117676186131,0.51
0.736918825644322,0.9
3.64230738224953,0.27
1.54054030569941,0.65
2.51290141732556,0.4
0.707292562472153,0.9
2.5747381760559,0.39
2.08416387380617,0.48
1.17262286518548,0.85
2.39207079559132,0.42
3.51015927704968,0.28
0.99931862072445,0.9
2.61478192239655,0.38
1.4735986860441,0.68
1.57941486476999,0.63
0.850308199336644,0.9
0.802472500685185,0.9
1.02431026113094,0.9
2.13193969242565,0.47
0.471871091812631,0.9
1.57460413437934,0.64
2.41570657499852,0.41
0.372560464960824,0.9
1.76094833138441,0.57
1.94359791480472,0.51
1.73240157948446,0.58
1.28125875569383,0.78
0.517638195245968,0.9
1.37459323707942,0.73
1.00085282543662,0.9
5.36907331654143,0.19
1.46356275327502,0.68
1.95020410348315,0.51
0.615079046602429,0.9
1.60195882009783,0.62
0.502559436969982,0.9
1.16879992239074,0.86
2.20846197438893,0.45
0.702887704884984,0.9
0.685723796394565,0.9
0.86614152836696,0.9
0.631016283438319,0.9
1.43392953024144,0.7
0.541885016688584,0.9
0.341332088198803,0.9
4.45674578985228,0.22
0.515679182954113,0.9
2.4025599204457,0.42
0.643383711793995,0.9
1.07049312692119,0.9
0.489361507162999,0.9
1.95772496343573,0.51
1.74123735711265,0.57
0.51777405891519,0.9
0.756761154291884,0.9
0.938567624464822,0.9
1.1687265446506,0.86
3.37819127101286,0.3
0.721238590386019,0.9
1.76428391903147,0.57
1.35873444491496,0.74
1.4817491960149,0.67
4.35842235085481,0.23
0.742031779547838,0.9
1.85604863584588,0.54
0.404018642794023,0.9
0.98448251468517,0.9
1.19838887698085,0.83
0.627388711651624,0.9
1.14242523303817,0.88
1.39354580145806,0.72
0.183804815126417,0.9
0.859263867228765,0.9
0.218436339115367,0.9
1.72436455773124,0.58
0.887154829411301,0.9
2.49304085878781,0.4
2.38301447466907,0.42
0.829469148426561,0.9
3.10815657424664,0.32
1.38201038185755,0.72
0.883695618794026,0.9
1.81400661794077,0.55
0.826248152975283,0.9
0.47812912541843,0.9
1.69981051695126,0.59
0.78757422061332,0.9
1.65678221197042,0.6
1.79900869394202,0.56
0.858422073421513,0.9
3.22658058136093,0.31
1.46825426158853,0.68
0.394800227393217,0.9
1.22377995142867,0.82
0.90201551137105,0.9
0.581838224155207,0.9
1.75013116166942,0.57
0.476587497054603,0.9
2.16024299617745,0.46
0.721467760487893,0.9
1.55768862686578,0.64
1.25849446135092,0.79
0.454625826867484,0.9
0.952269874735205,0.9
1.69402663567147,0.59
1.65261262165749,0.61
1.12555239444857,0.89
2.99273809079808,0.33
1.61310100569415,0.62
0.732599499944348,0.9
3.07921320226341,0.32
0.847309542008953,0.9
2.25940028640808,0.44
0.982333406682171,0.9
1.88477540778578,0.53
0.505967274559925,0.9
2.20055885148789,0.45
0.6494830194477,0.9
1.47328479997976,0.68
0.158281949997299,0.9
1.36849282427248,0.73
1.21903429975263,0.82
3.32542305756049,0.3
3.57727003556244,0.28
1.54253944934993,0.65
2.26006591853029,0.44
3.16278357814316,0.32
2.34318025701225,0.43
0.870365851695853,0.9
2.51033670105204,0.4
1.4008156360803,0.71
1.14879067433348,0.87
1.49066420136663,0.67
0.743497224301429,0.9
1.19122344663517,0.84
1.12299086538452,0.89
5.23292521228866,0.19
0.248277094037096,0.9
0.914607216688571,0.9
0.773210999174389,0.9
1.64186062404924,0.61
0.212343457517543,0.9
2.24133137007407,0.45
0.687081552898597,0.9
0.722538847470908,0.9
1.27086516400595,0.79
1.33713269266296,0.75
0.999694309664204,0.9
0.293987720337405,0.9
0.643792824200565,0.9
1.93873349181604,0.52
0.705420376956723,0.9
1.53387334412057,0.65
0.691960359404247,0.9
2.61096988674851,0.38
1.17305387165651,0.85
3.81280196921324,0.26
1.02585733788259,0.9
1.44481842892893,0.69
1.58889247202613,0.63
0.854563446584359,0.9
0.822859112996586,0.9
1.02528534501043,0.9
2.06545804216344,0.48
0.479520315940808,0.9
0.375956925651133,0.9
0.761284102337807,0.9
0.852344644246083,0.9
0.0697475323379189,0.9
1.36543536482211,0.73
1.40764225234525,0.71
1.51821669248809,0.66
1.5227684204914,0.66
1.19368358019541,0.84
1.54108203815325,0.65
3.26497215462356,0.31
1.74739358030464,0.57
2.13384116429991,0.47
0.772553946965333,0.9
0.658290829556111,0.9
0.784798198354487,0.9
1.59948233844658,0.63
1.09655900626383,0.9
1.15326668724395,0.87
3.23720669430182,0.31
0.968660143599619,0.9
0.477532206639887,0.9
1.4593022895342,0.69
2.56749393674255,0.39
2.02117251881451,0.49
0.967142646176735,0.9
0.160383050268362,0.9
1.09939060297764,0.9
1.29280532934716,0.77
1.95191487763199,0.51
1.06074811729763,0.9
5.55316791386363,0.18
